latitude,longitude,spatial_ref,X5_mean_summer_temp
31.0,115.0,0,27.74788032029918
31.0,115.25,0,26.064306661503505
31.0,115.5,0,25.87749161060104
31.0,115.75,0,24.12873582711955
31.0,116.0,0,22.544192206960375
31.0,116.25,0,22.070540148183987
31.0,116.5,0,22.950634918048788
31.0,116.75,0,24.836504224242734
31.0,117.0,0,27.189280765317047
31.0,117.25,0,27.402041580009268
31.0,117.5,0,26.83393541163987
31.0,117.75,0,27.797578468637102
31.0,118.0,0,27.648092349869227
31.0,118.25,0,27.445689407148567
31.0,118.5,0,27.49654797828804
31.0,118.75,0,27.341786750019637
31.0,119.0,0,27.192770782932577
31.0,119.25,0,27.29129516471532
31.0,119.5,0,27.21833841333892
31.0,119.75,0,27.19393164529457
31.0,120.0,0,27.57731241387236
31.0,120.25,0,27.70830422496908
31.0,120.5,0,27.593953638645488
31.0,120.75,0,27.55774494526144
31.0,121.0,0,27.518689067983402
31.0,121.25,0,27.557542163300816
31.0,121.5,0,27.51526577703925
31.0,121.75,0,27.233281483800553
31.25,79.0,0,3.9025122475924334
31.25,79.25,0,3.053628208737492
31.25,79.5,0,6.479342006277427
31.25,79.75,0,9.787582855145471
31.25,80.0,0,13.222576784239923
31.25,80.25,0,9.635361960418644
31.25,80.5,0,8.177181597884715
31.25,80.75,0,10.90963332606927
31.25,81.0,0,7.5701038938703675
31.25,81.25,0,7.627663718366181
31.25,81.5,0,5.4433334271091205
31.25,81.75,0,6.830636994805958
31.25,82.0,0,6.633959964159071
31.25,82.25,0,4.458990303981116
31.25,82.5,0,7.443068685256946
31.25,82.75,0,8.898461628574008
31.25,83.0,0,8.655391235174049
31.25,83.25,0,6.731635156124931
31.25,83.5,0,8.861382994158628
31.25,83.75,0,5.531845880141598
31.25,84.0,0,11.098398813074457
31.25,84.25,0,9.132494504481258
31.25,84.5,0,9.497410773655114
31.25,84.75,0,8.422113234448561
31.25,85.0,0,9.75815807707685
31.25,85.25,0,8.250107947694008
31.25,85.5,0,9.367273816843634
31.25,85.75,0,9.391223654976521
31.25,86.0,0,9.154454061194759
31.25,86.25,0,7.63982339252764
31.25,86.5,0,7.045752193834976
31.25,86.75,0,10.45466805725015
31.25,87.0,0,7.198775889553447
31.25,87.25,0,8.718566708532096
31.25,87.5,0,6.776964876943264
31.25,87.75,0,8.381389436960754
31.25,88.0,0,7.7041430815740775
31.25,88.25,0,8.521881195868522
31.25,88.5,0,7.2105518625469225
31.25,88.75,0,9.827897453378784
31.25,89.0,0,7.187659720241078
31.25,89.25,0,8.827956300724171
31.25,89.5,0,6.331256094534417
31.25,89.75,0,5.729154877890039
31.25,90.0,0,4.916322613149138
31.25,90.25,0,5.817828467949276
31.25,90.5,0,8.15278433315901
31.25,90.75,0,8.154746419756618
31.25,91.0,0,7.078400486243259
31.25,91.25,0,7.401604204616908
31.25,91.5,0,8.884387081838529
31.25,91.75,0,8.855305547832309
31.25,92.0,0,7.291530505439806
31.25,92.25,0,8.965833866826427
31.25,92.5,0,5.758837173877223
31.25,92.75,0,5.3874991930232845
31.25,93.0,0,4.749408866863348
31.25,93.25,0,4.383682939588557
31.25,93.5,0,5.288385233824497
31.25,93.75,0,6.558695649064244
31.25,94.0,0,6.6268057374878735
31.25,94.25,0,10.163119438525285
31.25,94.5,0,11.56946762235577
31.25,94.75,0,6.580189341001354
31.25,95.0,0,7.295680301656541
31.25,95.25,0,5.946460585719526
31.25,95.5,0,7.812326881070941
31.25,95.75,0,8.91423484255025
31.25,96.0,0,10.511849089344004
31.25,96.25,0,7.259256723323098
31.25,96.5,0,10.121316759994233
31.25,96.75,0,7.3214089788350005
31.25,97.0,0,11.845299887668304
31.25,97.25,0,11.1790744170225
31.25,97.5,0,8.695597942908751
31.25,97.75,0,6.6071835577119975
31.25,98.0,0,9.066702137313504
31.25,98.25,0,8.194101955493277
31.25,98.5,0,10.383860692950211
31.25,98.75,0,12.27288799525521
31.25,99.0,0,7.210948509896164
31.25,99.25,0,5.376336871475659
31.25,99.5,0,7.362215587764823
31.25,99.75,0,5.739634104272597
31.25,100.0,0,5.5522960666441685
31.25,100.25,0,9.76685394347654
31.25,100.5,0,7.928717524207758
31.25,100.75,0,10.265934956982521
31.25,101.0,0,8.633738928032024
31.25,101.25,0,8.23670458530047
31.25,101.5,0,8.187047128101389
31.25,101.75,0,6.2178660717021135
31.25,102.0,0,12.821260640637803
31.25,102.25,0,8.439635681589708
31.25,102.5,0,10.650289695512878
31.25,102.75,0,3.05776969990536
31.25,103.0,0,4.9008366094627185
31.25,103.25,0,7.048360407271352
31.25,103.5,0,16.098696992438384
31.25,103.75,0,15.802402589212111
31.25,104.0,0,23.374305473683588
31.25,104.25,0,25.43990507170176
31.25,104.5,0,25.412318252786307
31.25,104.75,0,25.848777701416758
31.25,105.0,0,25.805581651757763
31.25,105.25,0,26.14529725954548
31.25,105.5,0,25.824336931740287
31.25,105.75,0,26.194811866820874
31.25,106.0,0,26.34420589930832
31.25,106.25,0,26.39380350651867
31.25,106.5,0,26.306167138458527
31.25,106.75,0,25.446296879909166
31.25,107.0,0,25.64245374382292
31.25,107.25,0,26.191877585157336
31.25,107.5,0,26.359588758240317
31.25,107.75,0,26.20246318249852
31.25,108.0,0,23.803905691201532
31.25,108.25,0,23.07730460640092
31.25,108.5,0,26.181734953041275
31.25,108.75,0,26.46886314706882
31.25,109.0,0,23.380598436469448
31.25,109.25,0,21.924226210732602
31.25,109.5,0,23.35373080639459
31.25,109.75,0,25.067566619728098
31.25,110.0,0,22.81914022279977
31.25,110.25,0,23.34087758841928
31.25,110.5,0,21.003884120303052
31.25,110.75,0,24.264584368835735
31.25,111.0,0,20.265240491800753
31.25,111.25,0,21.212872366420214
31.25,111.5,0,24.93543338128766
31.25,111.75,0,25.17737593230524
31.25,112.0,0,25.216770650143445
31.25,112.25,0,27.02990765393476
31.25,112.5,0,27.307354422717207
31.25,112.75,0,26.937122879165532
31.25,113.0,0,25.65429771173546
31.25,113.25,0,26.915568309244513
31.25,113.5,0,27.187775201473023
31.25,113.75,0,27.246464543088507
31.25,114.0,0,27.3079265167456
31.25,114.25,0,27.096871803617645
31.25,114.5,0,27.382762678506985
31.25,114.75,0,27.493136933764188
31.25,115.0,0,27.45289240056027
31.25,115.25,0,26.438794440812956
31.25,115.5,0,25.427697939855577
31.25,115.75,0,20.399639198692608
31.25,116.0,0,23.74506294972637
31.25,116.25,0,23.02020553459996
31.25,116.5,0,25.357078561556477
31.25,116.75,0,26.187109181579167
31.25,117.0,0,25.636913623133655
31.25,117.25,0,27.389856880099455
31.25,117.5,0,27.599867086110393
31.25,117.75,0,27.696246347888593
31.25,118.0,0,27.726234598857776
31.25,118.25,0,27.680451619574537
31.25,118.5,0,27.544414125326455
31.25,118.75,0,27.407428559843662
31.25,119.0,0,27.227888253306848
31.25,119.25,0,27.299617848211113
31.25,119.5,0,27.22463391294589
31.25,119.75,0,26.363254353205495
31.25,120.0,0,27.884519842988585
31.25,120.25,0,27.79112016972378
31.25,120.5,0,27.50703810025666
31.25,120.75,0,27.549963721099374
31.25,121.0,0,27.547243335876598
31.25,121.25,0,27.565919814082616
31.25,121.5,0,27.383588582584437
31.5,79.0,0,7.800572681150986
31.5,79.25,0,8.283754136494458
31.5,79.5,0,14.049792583833055
31.5,79.75,0,15.31136126576999
31.5,80.0,0,11.29735070901143
31.5,80.25,0,8.196170859334188
31.5,80.5,0,11.101318260742119
31.5,80.75,0,5.475618535522727
31.5,81.0,0,6.989650083355065
31.5,81.25,0,9.524099231853663
31.5,81.5,0,6.945561328504512
31.5,81.75,0,7.477642119248487
31.5,82.0,0,5.97604213589543
31.5,82.25,0,9.414932832717337
31.5,82.5,0,9.057091719394633
31.5,82.75,0,9.94271902373773
31.5,83.0,0,10.007084190371245
31.5,83.25,0,9.903862589216324
31.5,83.5,0,7.172642688010981
31.5,83.75,0,9.134295555031457
31.5,84.0,0,11.170139364952316
31.5,84.25,0,10.981840983099644
31.5,84.5,0,8.678573977610482
31.5,84.75,0,6.346642688016549
31.5,85.0,0,6.658062458823647
31.5,85.25,0,4.778095009065693
31.5,85.5,0,6.408390741662567
31.5,85.75,0,7.366821131448766
31.5,86.0,0,6.705333060745274
31.5,86.25,0,5.918157329262415
31.5,86.5,0,5.886583574241366
31.5,86.75,0,6.924022432791556
31.5,87.0,0,7.5284714612413
31.5,87.25,0,8.574213087514183
31.5,87.5,0,8.540292317672366
31.5,87.75,0,8.217474562799682
31.5,88.0,0,8.671526316462028
31.5,88.25,0,5.694958966756411
31.5,88.5,0,9.14557115435058
31.5,88.75,0,10.412944060437074
31.5,89.0,0,10.185280177374405
31.5,89.25,0,8.628743247193713
31.5,89.5,0,8.590842506149887
31.5,89.75,0,9.500207300361135
31.5,90.0,0,8.37956298067266
31.5,90.25,0,7.790131844712041
31.5,90.5,0,7.15900453133595
31.5,90.75,0,7.968781818180351
31.5,91.0,0,8.840539890486673
31.5,91.25,0,6.355018208470201
31.5,91.5,0,9.103344460800553
31.5,91.75,0,8.852165236274113
31.5,92.0,0,9.026614298356602
31.5,92.25,0,7.579637332899825
31.5,92.5,0,7.583705589330726
31.5,92.75,0,8.650509510426565
31.5,93.0,0,9.88948599402388
31.5,93.25,0,7.876343006876642
31.5,93.5,0,8.131487076801948
31.5,93.75,0,9.1266265177102
31.5,94.0,0,7.63760320492593
31.5,94.25,0,9.007089436036233
31.5,94.5,0,9.675650902661056
31.5,94.75,0,6.961901750507218
31.5,95.0,0,7.231501537769748
31.5,95.25,0,8.166837683119233
31.5,95.5,0,8.123901633964831
31.5,95.75,0,6.501719064846398
31.5,96.0,0,6.307487972454788
31.5,96.25,0,8.190522157536078
31.5,96.5,0,8.246516717996592
31.5,96.75,0,10.724304616447112
31.5,97.0,0,8.757651170016869
31.5,97.25,0,10.255256716880123
31.5,97.5,0,9.414316083151625
31.5,97.75,0,6.561911853136604
31.5,98.0,0,8.77520766243648
31.5,98.25,0,7.854042988165813
31.5,98.5,0,10.858587004912962
31.5,98.75,0,10.568264474681778
31.5,99.0,0,9.8256285438049
31.5,99.25,0,10.667722335313478
31.5,99.5,0,7.559065740941665
31.5,99.75,0,8.666072743443785
31.5,100.0,0,8.146470762497126
31.5,100.25,0,6.403301741359842
31.5,100.5,0,9.493958400019928
31.5,100.75,0,9.094871037435997
31.5,101.0,0,8.585465722003148
31.5,101.25,0,9.909684989048188
31.5,101.5,0,6.886628518555252
31.5,101.75,0,7.291655764008742
31.5,102.0,0,13.727791792665968
31.5,102.25,0,6.228397745854265
31.5,102.5,0,7.533735638680885
31.5,102.75,0,9.56536941720815
31.5,103.0,0,7.809815540997589
31.5,103.25,0,11.227745118200723
31.5,103.5,0,15.141160574498368
31.5,103.75,0,12.588036529775147
31.5,104.0,0,13.966633881212392
31.5,104.25,0,24.06107225872682
31.5,104.5,0,25.513937522353146
31.5,104.75,0,25.823495474164556
31.5,105.0,0,25.939144741079765
31.5,105.25,0,25.512311092564865
31.5,105.5,0,25.6955697969699
31.5,105.75,0,25.91370786272325
31.5,106.0,0,26.311950254237424
31.5,106.25,0,26.059012887985553
31.5,106.5,0,26.01532309968778
31.5,106.75,0,26.14008022248748
31.5,107.0,0,25.883557280212084
31.5,107.25,0,25.38459001955899
31.5,107.5,0,24.83005180371799
31.5,107.75,0,25.928085756781325
31.5,108.0,0,23.597002616078356
31.5,108.25,0,24.30060259856007
31.5,108.5,0,22.52837591992828
31.5,108.75,0,21.34481261296277
31.5,109.0,0,17.42075053533716
31.5,109.25,0,18.096930872249114
31.5,109.5,0,20.135500448531392
31.5,109.75,0,16.653693487780384
31.5,110.0,0,17.631202392778118
31.5,110.25,0,17.1026784540319
31.5,110.5,0,17.735743717688106
31.5,110.75,0,19.611240835849753
31.5,111.0,0,19.081806160367247
31.5,111.25,0,22.24353372539406
31.5,111.5,0,22.07575014293672
31.5,111.75,0,24.2001353711234
31.5,112.0,0,26.46773896160102
31.5,112.25,0,26.788269972656067
31.5,112.5,0,27.18049886109566
31.5,112.75,0,26.44701846379677
31.5,113.0,0,25.21324552195733
31.5,113.25,0,26.554138642234157
31.5,113.5,0,26.92876413867809
31.5,113.75,0,26.899092743278533
31.5,114.0,0,26.88988707342599
31.5,114.25,0,26.566558346230096
31.5,114.5,0,26.197749237488622
31.5,114.75,0,26.83464879822959
31.5,115.0,0,25.62168859341724
31.5,115.25,0,25.17611426158582
31.5,115.5,0,24.073477873315337
31.5,115.75,0,25.896893097191903
31.5,116.0,0,25.805753394301828
31.5,116.25,0,26.35407645893694
31.5,116.5,0,26.51231807946242
31.5,116.75,0,27.005104813609456
31.5,117.0,0,27.17604590357134
31.5,117.25,0,27.531381372641164
31.5,117.5,0,27.62644416033029
31.5,117.75,0,27.40589681581751
31.5,118.0,0,27.564484241101376
31.5,118.25,0,27.6415997191627
31.5,118.5,0,27.55464274078957
31.5,118.75,0,27.474062875824576
31.5,119.0,0,27.34029052496453
31.5,119.25,0,27.428863279313074
31.5,119.5,0,27.553023924882165
31.5,119.75,0,27.60115309132406
31.5,120.0,0,27.60277286872932
31.5,120.25,0,27.544307964423584
31.5,120.5,0,27.53639971162376
31.5,120.75,0,27.45389660291031
31.5,121.0,0,27.383923454586085
31.75,79.0,0,9.88603115215181
31.75,79.25,0,12.124825027343324
31.75,79.5,0,13.38152236844869
31.75,79.75,0,11.596654884141179
31.75,80.0,0,6.5778671159703155
31.75,80.25,0,11.477836405285963
31.75,80.5,0,6.665688505718081
31.75,80.75,0,6.848879213330857
31.75,81.0,0,9.900438789712357
31.75,81.25,0,10.118555810161286
31.75,81.5,0,9.231999216152843
31.75,81.75,0,9.560614075986248
31.75,82.0,0,10.609873280730834
31.75,82.25,0,8.379824831022596
31.75,82.5,0,7.246830955664237
31.75,82.75,0,6.850369451074715
31.75,83.0,0,8.971883899634754
31.75,83.25,0,9.818621806186266
31.75,83.5,0,4.925724134610123
31.75,83.75,0,7.00282907842014
31.75,84.0,0,9.368087708622145
31.75,84.25,0,8.92356222375551
31.75,84.5,0,7.602234901048428
31.75,84.75,0,6.322764463296811
31.75,85.0,0,4.7178247804644595
31.75,85.25,0,7.490622887015371
31.75,85.5,0,5.81979070992368
31.75,85.75,0,5.904045877255397
31.75,86.0,0,7.688247602793053
31.75,86.25,0,9.506528843831465
31.75,86.5,0,8.843228653150096
31.75,86.75,0,9.86525953659043
31.75,87.0,0,10.097721810465778
31.75,87.25,0,10.181817528767986
31.75,87.5,0,8.646213799714609
31.75,87.75,0,7.626866137450346
31.75,88.0,0,10.548983484111961
31.75,88.25,0,9.734311377158907
31.75,88.5,0,9.775803980326431
31.75,88.75,0,10.532334409779903
31.75,89.0,0,10.482304401958007
31.75,89.25,0,10.381525024904445
31.75,89.5,0,10.340968621745718
31.75,89.75,0,9.341989445582135
31.75,90.0,0,8.710616338997282
31.75,90.25,0,8.687865592715
31.75,90.5,0,7.790596983262516
31.75,90.75,0,8.011012157117765
31.75,91.0,0,6.926048293595139
31.75,91.25,0,8.57302988074194
31.75,91.5,0,8.142227193748358
31.75,91.75,0,7.548976676727005
31.75,92.0,0,7.0625295627899245
31.75,92.25,0,7.763997642686075
31.75,92.5,0,6.663559839295957
31.75,92.75,0,9.453034037936053
31.75,93.0,0,7.758709535872096
31.75,93.25,0,5.956395966787962
31.75,93.5,0,5.185983602256993
31.75,93.75,0,10.447687029408455
31.75,94.0,0,7.110679122068799
31.75,94.25,0,8.17821255319807
31.75,94.5,0,7.026519564316122
31.75,94.75,0,5.279594442258209
31.75,95.0,0,7.904485834669405
31.75,95.25,0,4.360125742965109
31.75,95.5,0,4.873698221539217
31.75,95.75,0,5.9365649018552675
31.75,96.0,0,5.439451204368487
31.75,96.25,0,9.657234239604735
31.75,96.5,0,9.11440819349487
31.75,96.75,0,9.486504213156083
31.75,97.0,0,10.877335085686965
31.75,97.25,0,8.719647707438044
31.75,97.5,0,6.657482116312865
31.75,97.75,0,9.66772593994446
31.75,98.0,0,8.102073982487472
31.75,98.25,0,7.291907273546258
31.75,98.5,0,11.633445259992024
31.75,98.75,0,6.616134479324581
31.75,99.0,0,6.943801118462159
31.75,99.25,0,5.6259126973168225
31.75,99.5,0,7.471575372545296
31.75,99.75,0,11.944638457840393
31.75,100.0,0,6.644159166482189
31.75,100.25,0,8.659045495341713
31.75,100.5,0,7.385807728076865
31.75,100.75,0,7.627090694551302
31.75,101.0,0,8.443497746626775
31.75,101.25,0,8.016260899636702
31.75,101.5,0,9.563149589349635
31.75,101.75,0,10.919286810785662
31.75,102.0,0,12.068376084185392
31.75,102.25,0,8.840822988934987
31.75,102.5,0,7.5680488254788045
31.75,102.75,0,9.543754647055735
31.75,103.0,0,6.96940709187978
31.75,103.25,0,4.259529229575449
31.75,103.5,0,8.587920445655904
31.75,103.75,0,11.882555620599895
31.75,104.0,0,19.076492859070015
31.75,104.25,0,18.465062727725346
31.75,104.5,0,23.042706591370788
31.75,104.75,0,25.64885665820928
31.75,105.0,0,25.512281606669013
31.75,105.25,0,25.129254769588186
31.75,105.5,0,25.300986187791548
31.75,105.75,0,25.271038561076768
31.75,106.0,0,25.96434281304383
31.75,106.25,0,25.478775779675157
31.75,106.5,0,25.911515216872143
31.75,106.75,0,26.435365595656823
31.75,107.0,0,25.982129365937965
31.75,107.25,0,26.218685953551283
31.75,107.5,0,24.744283724705372
31.75,107.75,0,23.14151265964719
31.75,108.0,0,24.22120065562999
31.75,108.25,0,23.30290687557865
31.75,108.5,0,22.01009817933057
31.75,108.75,0,19.321197606331488
31.75,109.0,0,17.323485871367197
31.75,109.25,0,15.61786105130449
31.75,109.5,0,19.313723764727648
31.75,109.75,0,19.659282912574827
31.75,110.0,0,20.137988700337075
31.75,110.25,0,17.383195210910056
31.75,110.5,0,17.70495402959633
31.75,110.75,0,22.466333612655077
31.75,111.0,0,22.677872530387987
31.75,111.25,0,22.83024603274895
31.75,111.5,0,23.585296080470822
31.75,111.75,0,25.246329018910245
31.75,112.0,0,26.990126730935224
31.75,112.25,0,27.332218945350622
31.75,112.5,0,27.01002053275137
31.75,112.75,0,26.67768283301351
31.75,113.0,0,26.820552418521572
31.75,113.25,0,27.007343174302605
31.75,113.5,0,26.85339078663268
31.75,113.75,0,26.494790645358716
31.75,114.0,0,25.793573066965642
31.75,114.25,0,26.092062109956544
31.75,114.5,0,26.41167311616511
31.75,114.75,0,26.584626207096967
31.75,115.0,0,26.58864010952714
31.75,115.25,0,26.325420951120037
31.75,115.5,0,25.460250575866187
31.75,115.75,0,22.96306807480603
31.75,116.0,0,26.542208380044457
31.75,116.25,0,26.880946525609044
31.75,116.5,0,27.06343014993568
31.75,116.75,0,26.981521963333485
31.75,117.0,0,27.166941672575067
31.75,117.25,0,27.49206039979557
31.75,117.5,0,27.56988568253055
31.75,117.75,0,27.535280400557863
31.75,118.0,0,27.164032943674393
31.75,118.25,0,27.560399624154435
31.75,118.5,0,27.571180204566332
31.75,118.75,0,27.31393900203814
31.75,119.0,0,27.37324221942043
31.75,119.25,0,27.2776520016094
31.75,119.5,0,27.48734775762449
31.75,119.75,0,27.5165789458403
31.75,120.0,0,27.51851609799002
31.75,120.25,0,27.468241944167715
31.75,120.5,0,27.364977457883846
31.75,120.75,0,27.195719398097083
31.75,121.0,0,27.0950422314095
31.75,121.75,0,26.46666257477508
32.0,78.75,0,3.1226782175325827
32.0,79.0,0,7.11148026559636
32.0,79.25,0,11.647278975635018
32.0,79.5,0,12.393703182590858
32.0,79.75,0,9.5411775436557
32.0,80.0,0,7.859102738345621
32.0,80.25,0,9.225289736890005
32.0,80.5,0,7.097124420082016
32.0,80.75,0,8.924033691427272
32.0,81.0,0,11.53586921569488
32.0,81.25,0,9.895900284025137
32.0,81.5,0,9.961596086019636
32.0,81.75,0,11.497065830296737
32.0,82.0,0,11.983928581231474
32.0,82.25,0,11.488832957980781
32.0,82.5,0,7.964821476872243
32.0,82.75,0,9.012730739243931
32.0,83.0,0,9.308998905060244
32.0,83.25,0,8.946804945542425
32.0,83.5,0,9.430498445015058
32.0,83.75,0,8.612180789291608
32.0,84.0,0,10.331977229435505
32.0,84.25,0,10.448413552697792
32.0,84.5,0,8.71692782425252
32.0,84.75,0,9.27643722077105
32.0,85.0,0,9.354184610453359
32.0,85.25,0,9.594421752592867
32.0,85.5,0,8.452853153922673
32.0,85.75,0,6.288212454014621
32.0,86.0,0,8.51950592727179
32.0,86.25,0,8.795499368216586
32.0,86.5,0,9.930726666546745
32.0,86.75,0,10.331467346495996
32.0,87.0,0,10.578752371567658
32.0,87.25,0,9.883588505186722
32.0,87.5,0,9.667808337778128
32.0,87.75,0,10.254324721809654
32.0,88.0,0,9.735853793754986
32.0,88.25,0,10.39639882506301
32.0,88.5,0,9.581425544600517
32.0,88.75,0,10.036242704192171
32.0,89.0,0,10.330611939565216
32.0,89.25,0,9.562380070817865
32.0,89.5,0,9.971457893031108
32.0,89.75,0,9.2942864396162
32.0,90.0,0,8.786693216417472
32.0,90.25,0,8.505158594999564
32.0,90.5,0,8.309107704989504
32.0,90.75,0,8.67115404139053
32.0,91.0,0,8.126483879289644
32.0,91.25,0,7.793543162563093
32.0,91.5,0,8.634557443505566
32.0,91.75,0,7.968570929570593
32.0,92.0,0,5.680130994168766
32.0,92.25,0,5.833195251096701
32.0,92.5,0,7.304522451233353
32.0,92.75,0,8.556945673261906
32.0,93.0,0,7.770119830614936
32.0,93.25,0,7.250105778924823
32.0,93.5,0,7.647086112614458
32.0,93.75,0,8.980078800872075
32.0,94.0,0,7.038631381081894
32.0,94.25,0,4.916672895870895
32.0,94.5,0,6.550236845363083
32.0,94.75,0,5.003945688670199
32.0,95.0,0,5.3724312954941835
32.0,95.25,0,4.7727089431237655
32.0,95.5,0,6.324480840158736
32.0,95.75,0,8.028694247392908
32.0,96.0,0,9.530455633504523
32.0,96.25,0,8.125509839408476
32.0,96.5,0,9.7973795066614
32.0,96.75,0,10.92383870356242
32.0,97.0,0,9.835262673169284
32.0,97.25,0,10.14850959085248
32.0,97.5,0,9.912077799296469
32.0,97.75,0,8.310389929002566
32.0,98.0,0,7.5853529177659755
32.0,98.25,0,7.983473243881131
32.0,98.5,0,8.323229907765418
32.0,98.75,0,7.721683837204055
32.0,99.0,0,6.546663088904976
32.0,99.25,0,8.330309225528465
32.0,99.5,0,9.280396324014651
32.0,99.75,0,7.191644317888528
32.0,100.0,0,8.89617684415029
32.0,100.25,0,8.383917387196883
32.0,100.5,0,7.98011296656098
32.0,100.75,0,6.582937515847666
32.0,101.0,0,8.609519263832771
32.0,101.25,0,7.503761452063377
32.0,101.5,0,7.918529390566501
32.0,101.75,0,7.414405767643599
32.0,102.0,0,11.077112785300518
32.0,102.25,0,8.140820719100637
32.0,102.5,0,5.557256039030047
32.0,102.75,0,9.309308668993463
32.0,103.0,0,8.333358176104547
32.0,103.25,0,13.410771582849245
32.0,103.5,0,9.512620507589006
32.0,103.75,0,6.723742328740855
32.0,104.0,0,14.56475076032546
32.0,104.25,0,18.786362783095587
32.0,104.5,0,20.660301282216693
32.0,104.75,0,20.286617357151975
32.0,105.0,0,23.402000220245316
32.0,105.25,0,24.311674711098487
32.0,105.5,0,25.257123710733225
32.0,105.75,0,25.02254308741047
32.0,106.0,0,23.971945758300826
32.0,106.25,0,24.66599254772988
32.0,106.5,0,24.34535548997466
32.0,106.75,0,24.38343985074485
32.0,107.0,0,23.759780274197816
32.0,107.25,0,24.094106197737634
32.0,107.5,0,23.547025484401086
32.0,107.75,0,21.081771213783757
32.0,108.0,0,22.518446224177605
32.0,108.25,0,21.652484813740063
32.0,108.5,0,20.350730608626883
32.0,108.75,0,18.74173778084261
32.0,109.0,0,16.540975556370032
32.0,109.25,0,16.568299534403742
32.0,109.5,0,17.724030588462227
32.0,109.75,0,21.739929737326822
32.0,110.0,0,22.693661019004562
32.0,110.25,0,23.377132127970555
32.0,110.5,0,22.495600242796158
32.0,110.75,0,23.33019945291791
32.0,111.0,0,24.86268626258319
32.0,111.25,0,25.16115567693118
32.0,111.5,0,22.486663951325312
32.0,111.75,0,25.05284513748249
32.0,112.0,0,26.88963268033312
32.0,112.25,0,27.094392352472813
32.0,112.5,0,27.141711436624128
32.0,112.75,0,27.21963766040927
32.0,113.0,0,26.908350579750515
32.0,113.25,0,26.729124635345297
32.0,113.5,0,26.36160878626999
32.0,113.75,0,24.760637665985485
32.0,114.0,0,26.335418216466223
32.0,114.25,0,26.095388293149917
32.0,114.5,0,26.870175999146763
32.0,114.75,0,26.87401637283096
32.0,115.0,0,26.887148935990623
32.0,115.25,0,26.736219211968844
32.0,115.5,0,26.705683368068375
32.0,115.75,0,26.822636597791792
32.0,116.0,0,26.80721395990476
32.0,116.25,0,26.966077779199885
32.0,116.5,0,27.03903188066374
32.0,116.75,0,27.08851467607705
32.0,117.0,0,27.070374118824457
32.0,117.25,0,27.273208107178903
32.0,117.5,0,27.301497380934045
32.0,117.75,0,27.373069227188175
32.0,118.0,0,27.27047888458809
32.0,118.25,0,27.460864915438872
32.0,118.5,0,27.278833483031665
32.0,118.75,0,27.27806925778862
32.0,119.0,0,27.1551151073668
32.0,119.25,0,27.114555471639854
32.0,119.5,0,27.361650792620427
32.0,119.75,0,27.325300892830366
32.0,120.0,0,27.36598205555982
32.0,120.25,0,27.218851246170935
32.0,120.5,0,27.042929596499164
32.0,120.75,0,26.916866292144327
32.0,121.0,0,26.759641649450245
32.0,121.25,0,26.54404402352787
32.0,121.5,0,26.30422432115753
32.25,78.5,0,5.8904053944009505
32.25,78.75,0,12.475953019124177
32.25,79.0,0,4.497915011724525
32.25,79.25,0,10.6746836128454
32.25,79.5,0,10.135179889005752
32.25,79.75,0,4.821101967008819
32.25,80.0,0,12.169103568963944
32.25,80.25,0,6.019057697629242
32.25,80.5,0,10.011765292684405
32.25,80.75,0,12.213974856014827
32.25,81.0,0,10.999812585530263
32.25,81.25,0,12.445308140523208
32.25,81.5,0,9.281269484293128
32.25,81.75,0,10.078773087221673
32.25,82.0,0,11.509498181172813
32.25,82.25,0,13.156533998431673
32.25,82.5,0,11.01549808928078
32.25,82.75,0,9.942955995817384
32.25,83.0,0,9.343157550633446
32.25,83.25,0,9.838459370887058
32.25,83.5,0,8.595558711425955
32.25,83.75,0,10.668688222832731
32.25,84.0,0,11.495332183928975
32.25,84.25,0,10.981633460372382
32.25,84.5,0,11.454441200380057
32.25,84.75,0,10.875948654920338
32.25,85.0,0,9.89405142801017
32.25,85.25,0,10.19095750978126
32.25,85.5,0,8.614910890437294
32.25,85.75,0,9.49591601075601
32.25,86.0,0,9.469741433183772
32.25,86.25,0,9.120038785565407
32.25,86.5,0,9.133474283679895
32.25,86.75,0,9.830518879908697
32.25,87.0,0,6.927650120927688
32.25,87.25,0,9.322201552138793
32.25,87.5,0,4.334484228125373
32.25,87.75,0,8.649317115416142
32.25,88.0,0,7.372754333307038
32.25,88.25,0,6.977352563993277
32.25,88.5,0,8.282378813327943
32.25,88.75,0,9.22069497673058
32.25,89.0,0,9.390914237027113
32.25,89.25,0,8.86048454534132
32.25,89.5,0,9.272196856151421
32.25,89.75,0,8.431320953435621
32.25,90.0,0,9.066633783917426
32.25,90.25,0,8.74227216199892
32.25,90.5,0,8.545184326206753
32.25,90.75,0,7.226056208797815
32.25,91.0,0,7.994174660615435
32.25,91.25,0,7.529203154022185
32.25,91.5,0,7.577524501264818
32.25,91.75,0,7.700014326932697
32.25,92.0,0,7.4567905875698575
32.25,92.25,0,7.083087238126171
32.25,92.5,0,6.309388227002874
32.25,92.75,0,6.984522082433539
32.25,93.0,0,4.47203556853142
32.25,93.25,0,7.421235093721748
32.25,93.5,0,6.04506853747273
32.25,93.75,0,7.157069331059959
32.25,94.0,0,6.414372439892184
32.25,94.25,0,6.655549748349566
32.25,94.5,0,5.868196053808558
