longitude,latitude,Y1_heavy_rain_prob,Y2_heavy_rain_intensity,X6_mean_annual_precip
113.125,44.125,0.0,,185.40096
113.125,44.375,0.0,,188.53192
113.125,44.625,0.0,,190.4887
113.125,44.875,0.0,,191.75452
113.125,45.125,0.0,,-36489.316
113.125,45.375,0.0,,-36489.316
113.125,45.625,0.0,,-36489.316
113.125,45.875,0.0,,-36489.316
113.125,46.125,0.0,,-36489.316
113.125,46.375,0.0,,-36489.316
113.125,46.625,0.0,,-36489.316
113.125,46.875,0.0,,-36489.316
113.125,47.125,0.0,,-36489.316
113.125,47.375,0.0,,-36489.316
113.125,47.625,0.0,,-36489.316
113.125,47.875,0.0,,-36489.316
113.125,48.125,0.0,,-36489.316
113.125,48.375,0.0,,-36489.316
113.125,48.625,0.0,,-36489.316
113.125,48.875,0.0,,-36489.316
113.125,49.125,0.0,,-36489.316
113.125,49.375,0.0,,-36489.316
113.125,49.625,0.0,,-36489.316
113.125,49.875,0.0,,-36489.316
113.125,50.125,0.0,,-36489.316
113.125,50.375,0.0,,-36489.316
113.125,50.625,0.0,,-36489.316
113.125,50.875,0.0,,-36489.316
113.125,51.125,0.0,,-36489.316
113.125,51.375,0.0,,-36489.316
113.125,51.625,0.0,,-36489.316
113.125,51.875,0.0,,-36489.316
113.125,52.125,0.0,,-36489.316
113.125,52.375,0.0,,-36489.316
113.125,52.625,0.0,,-36489.316
113.125,52.875,0.0,,-36489.316
113.125,53.125,0.0,,-36489.316
113.125,53.375,0.0,,-36489.316
113.125,53.625,0.0,,-36489.316
113.125,53.875,0.0,,-36489.316
113.375,18.125,0.0,,-36489.316
113.375,18.375,0.0,,-36489.316
113.375,18.625,0.0,,-36489.316
113.375,18.875,0.0,,-36489.316
113.375,19.125,0.0,,-36489.316
113.375,19.375,0.0,,-36489.316
113.375,19.625,0.0,,-36489.316
113.375,19.875,0.0,,-36489.316
113.375,20.125,0.0,,-36489.316
113.375,20.375,0.0,,-36489.316
113.375,20.625,0.0,,-36489.316
113.375,20.875,0.0,,-36489.316
113.375,21.125,0.0,,-36489.316
113.375,21.375,0.0,,-36489.316
113.375,21.625,0.0,,-36489.316
113.375,21.875,0.0,,-36489.316
113.375,22.125,8.831581736288969e-05,58.2599983215332,309.0335
113.375,22.375,0.02260884924489976,83.03437042236328,2067.7812
113.375,22.625,0.016780005298949043,79.35747327302632,1901.1295
113.375,22.875,0.015720215490594366,77.61606829353933,1779.6709
113.375,23.125,0.012010951161352998,71.499267578125,1791.1835
113.375,23.375,0.012540846065530336,70.80281690140845,1872.5035
113.375,23.625,0.012717477700256117,69.67069498697917,2009.2039
113.375,23.875,0.02552327121787512,71.14691690095155,2406.4924
113.375,24.125,0.018104742559392387,72.42917301829269,1907.7694
113.375,24.375,0.010774529718272542,66.1637743340164,1892.2571
113.375,24.625,0.011127792987724101,66.57714068700396,1852.6698
113.375,24.875,0.010509582266183874,67.12504513524159,1794.6238
113.375,25.125,0.009626424092554977,72.93394764191514,1462.356
113.375,25.375,0.008390002649474522,66.12621299342105,1782.5457
113.375,25.625,0.00565221231122494,65.5340576171875,1647.8671
113.375,25.875,0.0038858959639671464,71.89727228338069,1462.1407
113.375,26.125,0.005563896493862051,70.22381107390873,1623.4705
113.375,26.375,0.003532632694515588,66.63300170898438,1527.8868
113.375,26.625,0.006005475580676499,70.40102969898896,1521.1494
113.375,26.875,0.007065265389031176,70.18925170898437,1525.6375
113.375,27.125,0.006888633754305396,67.92282026241988,1534.9783
113.375,27.375,0.005563896493862051,65.37651134672619,1635.3483
113.375,27.625,0.007065265389031176,68.4554931640625,1544.5326
113.375,27.875,0.007153581206394065,63.455801504629626,1595.2667
113.375,28.125,0.0061821072154022785,62.69828404017857,1588.8234
113.375,28.375,0.0052989490417733815,61.06666666666667,1563.1948
113.375,28.625,0.00582884394595072,64.91818329782197,1574.591
113.375,28.875,0.006005475580676499,64.48955939797794,1557.6434
113.375,29.125,0.00582884394595072,64.65636097301136,1532.379
113.375,29.375,0.010421266448820984,71.45889333951271,1570.3193
113.375,29.625,0.009538108275192086,67.58259186921296,1492.5421
113.375,29.875,0.01121610880508699,71.21827325295276,1414.7366
113.375,30.125,0.007330212841119845,63.690841490963855,1308.3677
113.375,30.375,0.00874326591892608,69.56727430555556,1244.4749
113.375,30.625,0.006712002119579617,69.2213134765625,1196.6967
113.375,30.875,0.007065265389031176,73.13250122070312,1151.9552
113.375,31.125,0.006270423032765168,72.85408643265845,1122.8405
113.375,31.375,0.005475580676499161,68.94967552923387,1091.091
113.375,31.625,0.007771791927934293,79.30295632102273,991.66547
113.375,31.875,0.0032676852424269186,67.92703494510135,1005.5156
113.375,32.125,0.004150843416055815,64.38276574966756,1017.4724
113.375,32.375,0.010951161352998322,79.3499243951613,1104.908
113.375,32.625,0.006623686302216727,69.50626302083333,915.6208
113.375,32.875,0.004062527598692926,64.85282566236413,885.03894
113.375,33.125,0.004062527598692926,67.50391686480978,853.1527
113.375,33.375,0.004857369954958933,74.13473011363637,845.9176
113.375,33.625,0.008390002649474522,80.81252569901316,821.5814
113.375,33.875,0.003797580146604257,66.9576785065407,724.86053
113.375,34.125,0.00291442197297536,64.85424064867425,665.22205
113.375,34.375,0.001766316347257794,70.5074951171875,673.97943
113.375,34.625,0.0023845270687980215,69.81740993923611,657.8869
113.375,34.875,0.0016780005298949042,71.2263119346217,593.7797
113.375,35.125,0.0023845270687980215,73.63333695023148,552.44556
113.375,35.375,0.002031263799346463,67.11391813858695,595.69684
113.375,35.625,0.0019429479819835732,67.11773126775569,678.17725
113.375,35.875,0.0013247372604433454,68.92466634114584,645.06915
113.375,36.125,0.0018546321646206836,68.49380929129464,609.0026
113.375,36.375,0.0009714739909917866,68.43454811789773,517.7371
113.375,36.625,0.001413053077806235,67.69686889648438,547.8755
113.375,36.875,0.0010597898083546764,63.19416809082031,572.7727
113.375,37.125,0.0015013688951691247,69.73529411764706,530.4307
113.375,37.375,0.0007948423562660073,70.77888997395833,573.9285
113.375,37.625,0.0007065265389031175,69.43875122070312,527.6062
113.375,37.875,0.001148105625717566,66.2076885516827,516.6788
113.375,38.125,0.001766316347257794,69.975,544.70166
113.375,38.375,0.0005298949041773382,62.82500203450521,497.89746
113.375,38.625,0.0004415790868144485,58.59599609375,493.6381
113.375,38.875,0.0019429479819835732,63.14408735795455,549.71747
113.375,39.125,0.001413053077806235,59.869998931884766,534.74976
113.375,39.375,0.0002649474520886691,56.81000264485677,505.20877
113.375,39.625,8.831581736288969e-05,57.95000076293945,408.65906
113.375,39.875,8.831581736288969e-05,53.439998626708984,389.16
113.375,40.125,0.00035326326945155876,58.45500183105469,392.73712
113.375,40.375,0.00017663163472577938,54.06999969482422,410.96326
113.375,40.625,8.831581736288969e-05,53.349998474121094,400.0097
113.375,40.875,0.0,,376.9884
113.375,41.125,0.0,,379.02036
113.375,41.375,8.831581736288969e-05,52.189998626708984,341.1055
113.375,41.625,0.00017663163472577938,52.724998474121094,342.08356
113.375,41.875,0.0,,322.97
113.375,42.125,0.0,,291.24515
113.375,42.375,0.0,,254.45645
113.375,42.625,0.0,,234.059
113.375,42.875,0.0,,223.9345
113.375,43.125,0.0,,214.33095
113.375,43.375,0.0,,203.56998
113.375,43.625,0.00017663163472577938,58.724998474121094,191.93933
113.375,43.875,0.00017663163472577938,66.6500015258789,184.76576
113.375,44.125,8.831581736288969e-05,59.88999938964844,188.0045
113.375,44.375,0.0,,193.69418
113.375,44.625,0.0,,197.24968
113.375,44.875,0.0,,202.54227
113.375,45.125,0.0,,-36489.316
113.375,45.375,0.0,,-36489.316
113.375,45.625,0.0,,-36489.316
113.375,45.875,0.0,,-36489.316
113.375,46.125,0.0,,-36489.316
113.375,46.375,0.0,,-36489.316
113.375,46.625,0.0,,-36489.316
113.375,46.875,0.0,,-36489.316
113.375,47.125,0.0,,-36489.316
113.375,47.375,0.0,,-36489.316
113.375,47.625,0.0,,-36489.316
113.375,47.875,0.0,,-36489.316
113.375,48.125,0.0,,-36489.316
113.375,48.375,0.0,,-36489.316
113.375,48.625,0.0,,-36489.316
113.375,48.875,0.0,,-36489.316
113.375,49.125,0.0,,-36489.316
113.375,49.375,0.0,,-36489.316
113.375,49.625,0.0,,-36489.316
113.375,49.875,0.0,,-36489.316
113.375,50.125,0.0,,-36489.316
113.375,50.375,0.0,,-36489.316
113.375,50.625,0.0,,-36489.316
113.375,50.875,0.0,,-36489.316
113.375,51.125,0.0,,-36489.316
113.375,51.375,0.0,,-36489.316
113.375,51.625,0.0,,-36489.316
113.375,51.875,0.0,,-36489.316
113.375,52.125,0.0,,-36489.316
113.375,52.375,0.0,,-36489.316
113.375,52.625,0.0,,-36489.316
113.375,52.875,0.0,,-36489.316
113.375,53.125,0.0,,-36489.316
113.375,53.375,0.0,,-36489.316
113.375,53.625,0.0,,-36489.316
113.375,53.875,0.0,,-36489.316
113.625,18.125,0.0,,-36489.316
113.625,18.375,0.0,,-36489.316
113.625,18.625,0.0,,-36489.316
113.625,18.875,0.0,,-36489.316
113.625,19.125,0.0,,-36489.316
113.625,19.375,0.0,,-36489.316
113.625,19.625,0.0,,-36489.316
113.625,19.875,0.0,,-36489.316
113.625,20.125,0.0,,-36489.316
113.625,20.375,0.0,,-36489.316
113.625,20.625,0.0,,-36489.316
113.625,20.875,0.0,,-36489.316
113.625,21.125,0.0,,-36489.316
113.625,21.375,0.0,,-36489.316
113.625,21.625,0.0,,-36489.316
113.625,21.875,0.0,,-36489.316
113.625,22.125,8.831581736288969e-05,56.439998626708984,307.30515
113.625,22.375,0.0231387441490771,86.39015535543894,2046.3829
113.625,22.625,0.01739821602048927,75.84974817576142,1991.3175
113.625,22.875,0.015896847125320145,73.88810763888888,1904.0704
113.625,23.125,0.013159056787070564,71.09684354026845,1868.8186
113.625,23.375,0.01430716241278813,69.5324074074074,1969.03
113.625,23.625,0.01995937472401307,74.43849384679204,1984.7126
113.625,23.875,0.021195796167093526,70.84654134114584,2170.5645
113.625,24.125,0.016250110394771703,66.75130562160327,2145.7354
113.625,24.375,0.020312637993464628,67.81987092391304,2315.2478
113.625,24.625,0.016250110394771703,75.8130413552989,1772.7706
113.625,24.875,0.006800317936942506,65.33544921875,1617.6316
113.625,25.125,0.009803055727280756,68.84252709740991,1698.6111
113.625,25.375,0.006976949571668286,67.11518492879746,1740.7395
113.625,25.625,0.011127792987724101,69.1668216765873,1733.7604
113.625,25.875,0.007506844475845624,67.38847081801471,1918.574
113.625,26.125,0.0057405281285878304,63.88692908653846,1747.3757
113.625,26.375,0.005210633224410492,66.46050715042372,1636.3622
113.625,26.625,0.0057405281285878304,68.12445913461538,1521.497
113.625,26.875,0.006712002119579617,72.84842079564145,1512.4106
113.625,27.125,0.0072418970237569545,66.02072813452745,1702.8319
113.625,27.375,0.005475580676499161,65.08177135836694,1634.852
113.625,27.625,0.007418528658482734,70.46523902529762,1580.0822
113.625,27.875,0.007330212841119845,67.15264966114458,1733.5045
113.625,28.125,0.012894109334981895,73.07431239297945,1613.4977
113.625,28.375,0.012717477700256117,67.88047960069444,2031.5822
113.625,28.625,0.00865495010156319,69.20520268654337,1570.2615
113.625,28.875,0.008478318466837411,66.95656331380208,1692.1958
113.625,29.125,0.0085666342842003,68.77494764819588,1663.5325
113.625,29.375,0.016780005298949043,71.38237047697369,1891.8646
113.625,29.625,0.009714739909917867,69.2000887784091,1576.2059
113.625,29.875,0.009361476640466307,66.86084905660377,1450.215
113.625,30.125,0.007330212841119845,64.24433476091868,1344.7382
113.625,30.375,0.008919897553651858,68.59218363242574,1277.652
113.625,30.625,0.00865495010156319,70.74908322704081,1241.6893
113.625,30.875,0.009714739909917867,74.91408913352272,1160.7687
113.625,31.125,0.008213371014748741,74.21494875672043,1122.2389
113.625,31.375,0.007153581206394065,76.00468991126543,1103.5884
113.625,31.625,0.006093791398039389,71.63332908740942,1038.6394
113.625,31.875,0.004680738320233154,67.07905549823113,1051.3057
113.625,32.125,0.005387264859136271,66.7322938012295,1106.7228
113.625,32.375,0.004680738320233154,68.71377045253537,1017.42303
113.625,32.625,0.004680738320233154,64.26641730542453,962.88025
113.625,32.875,0.005034001589684712,65.32771381578948,952.3717
113.625,33.125,0.004945685772321823,68.81678553989956,904.1421
113.625,33.375,0.006358738850128058,78.1844482421875,875.6795
113.625,33.625,0.004415790868144484,69.2372021484375,798.7044
113.625,33.875,0.004327475050781595,66.2916334502551,735.14136
113.625,34.125,0.003532632694515588,65.9947509765625,680.4405
113.625,34.375,0.003179369425064029,67.49694146050348,662.4405
113.625,34.625,0.0027377903382495806,65.4577400453629,637.9859
113.625,34.875,0.0016780005298949042,67.92631450452302,607.45325
113.625,35.125,0.0015896847125320146,74.85167100694444,579.9311
113.625,35.375,0.0019429479819835732,76.66454523259944,581.80817
113.625,35.625,0.003974211781330036,76.27466362847223,808.44006
113.625,35.875,0.0024728428861609114,70.31464494977679,691.0146
113.625,36.125,0.0030910536077011393,72.75999581473214,743.2859
113.625,36.375,0.0012364214430804557,74.46500069754464,588.37134
113.625,36.625,0.0021195796167093528,68.95416259765625,555.7804
113.625,36.875,0.001413053077806235,67.6981201171875,592.20526
113.625,37.125,0.0010597898083546764,66.3050028483073,567.44
113.625,37.375,0.0009714739909917866,72.6163662997159,537.91846
113.625,37.625,0.0015013688951691247,69.53235581341912,534.3165
113.625,37.875,0.0015896847125320146,72.35222032335069,519.7252
113.625,38.125,0.001413053077806235,73.23625183105469,579.0427
113.625,38.375,0.0007948423562660073,67.97555881076389,524.42365
113.625,38.625,0.0012364214430804557,64.29929024832589,591.732
113.625,38.875,0.001413053077806235,60.39250183105469,610.444
113.625,39.125,0.0007065265389031175,59.91625213623047,581.0859
113.625,39.375,8.831581736288969e-05,50.54999923706055,468.67358
113.625,39.625,8.831581736288969e-05,58.130001068115234,419.54587
113.625,39.875,8.831581736288969e-05,57.77000045776367,419.66293
113.625,40.125,0.0002649474520886691,57.15999857584635,407.511
113.625,40.375,0.0002649474520886691,63.22666931152344,417.44354
113.625,40.625,0.00035326326945155876,56.23999786376953,444.7426
113.625,40.875,8.831581736288969e-05,52.70000076293945,393.8058
113.625,41.125,8.831581736288969e-05,51.869998931884766,386.9184
113.625,41.375,0.0,,348.67548
113.625,41.625,0.00017663163472577938,57.730003356933594,337.72617
113.625,41.875,0.0,,329.6703
113.625,42.125,0.0,,289.68
113.625,42.375,0.0,,273.79803
113.625,42.625,0.0,,240.83968
113.625,42.875,0.0,,230.75706
113.625,43.125,0.0,,225.28062
113.625,43.375,0.0,,212.26546
113.625,43.625,0.00017663163472577938,68.4949951171875,194.15836
113.625,43.875,0.00017663163472577938,76.6199951171875,181.32678
113.625,44.125,8.831581736288969e-05,64.88999938964844,191.7461
113.625,44.375,0.0,,202.31741
113.625,44.625,8.831581736288969e-05,50.380001068115234,208.96678
113.625,44.875,0.0,,209.55614
113.625,45.125,0.0,,-36489.316
113.625,45.375,0.0,,-36489.316
113.625,45.625,0.0,,-36489.316
113.625,45.875,0.0,,-36489.316
113.625,46.125,0.0,,-36489.316
113.625,46.375,0.0,,-36489.316
113.625,46.625,0.0,,-36489.316
113.625,46.875,0.0,,-36489.316
113.625,47.125,0.0,,-36489.316
113.625,47.375,0.0,,-36489.316
113.625,47.625,0.0,,-36489.316
113.625,47.875,0.0,,-36489.316
113.625,48.125,0.0,,-36489.316
113.625,48.375,0.0,,-36489.316
113.625,48.625,0.0,,-36489.316
113.625,48.875,0.0,,-36489.316
113.625,49.125,0.0,,-36489.316
113.625,49.375,0.0,,-36489.316
113.625,49.625,0.0,,-36489.316
113.625,49.875,0.0,,-36489.316
113.625,50.125,0.0,,-36489.316
113.625,50.375,0.0,,-36489.316
113.625,50.625,0.0,,-36489.316
113.625,50.875,0.0,,-36489.316
113.625,51.125,0.0,,-36489.316
113.625,51.375,0.0,,-36489.316
113.625,51.625,0.0,,-36489.316
113.625,51.875,0.0,,-36489.316
113.625,52.125,0.0,,-36489.316
113.625,52.375,0.0,,-36489.316
113.625,52.625,0.0,,-36489.316
113.625,52.875,0.0,,-36489.316
113.625,53.125,0.0,,-36489.316
113.625,53.375,0.0,,-36489.316
113.625,53.625,0.0,,-36489.316
113.625,53.875,0.0,,-36489.316
113.875,18.125,0.0,,-36489.316
113.875,18.375,0.0,,-36489.316
113.875,18.625,0.0,,-36489.316
113.875,18.875,0.0,,-36489.316
113.875,19.125,0.0,,-36489.316
113.875,19.375,0.0,,-36489.316
113.875,19.625,0.0,,-36489.316
113.875,19.875,0.0,,-36489.316
113.875,20.125,0.0,,-36489.316
113.875,20.375,0.0,,-36489.316
113.875,20.625,0.0,,-36489.316
113.875,20.875,0.0,,-36489.316
113.875,21.125,0.0,,-36489.316
113.875,21.375,0.0,,-36489.316
113.875,21.625,0.0,,-36489.316
113.875,21.875,0.0,,-36489.316
113.875,22.125,0.0,,-36489.316
113.875,22.375,8.831581736288969e-05,53.869998931884766,296.40448
113.875,22.625,0.019429479819835734,78.88235973011363,2009.1844
113.875,22.875,0.016338426212134594,73.34523859797298,1940.8436
113.875,23.125,0.013688951691247902,70.71999747983871,1905.3186
113.875,23.375,0.02358032323589155,76.61816040496255,2034.2761
113.875,23.625,0.030645588624922723,74.53749774855908,2729.7832
113.875,23.875,0.015455268038505696,68.00188616071429,2203.348
113.875,24.125,0.01174600370926433,65.07675928101504,1992.2126
113.875,24.375,0.01165768789190144,65.35545395359848,1935.7612
113.875,24.625,0.0145721098648768,68.06927083333333,2080.8062
113.875,24.875,0.00900821337101475,65.95098039215686,1719.0135
113.875,25.125,0.009449792457829197,66.84364504234813,1708.6937
113.875,25.375,0.006093791398039389,65.41724694293478,1693.0062
113.875,25.625,0.005122317407047603,66.56948326373923,1628.6528
113.875,25.875,0.004504106685507375,66.41314338235294,1690.8188
113.875,26.125,0.012010951161352998,66.79816032858456,1966.8195
113.875,26.375,0.01121610880508699,70.3869340551181,2023.4899
113.875,26.625,0.005917159763313609,68.2022358908582,1654.397
113.875,26.875,0.006447054667490948,67.20725866866438,1716.007
113.875,27.125,0.010597898083546763,71.57674967447916,1690.4778
113.875,27.375,0.009184845005740528,68.2031719501202,1916.843
113.875,27.625,0.012894109334981895,74.6738415025685,1674.7631
113.875,27.875,0.009361476640466307,67.96245301444576,1732.5895
113.875,28.125,0.009184845005740528,64.9345233623798,1791.1661
113.875,28.375,0.0057405281285878304,59.52877103365385,1639.3555
113.875,28.625,0.00565221231122494,61.50140380859375,1653.4716
113.875,28.875,0.009626424092554977,65.12394280389908,1841.6748
113.875,29.125,0.015190320586417028,74.16360828488372,1934.2576
113.875,29.375,0.01130442462244988,69.60555267333984,1632.1162
113.875,29.625,0.013953899143336572,72.59436807753164,1686.978
113.875,29.875,0.012010951161352998,69.6410271139706,1500.9071
113.875,30.125,0.008213371014748741,64.75925109206989,1401.7477
113.875,30.375,0.00874326591892608,70.02131175031566,1311.566
113.875,30.625,0.012010951161352998,81.59794347426471,1245.7845
113.875,30.875,0.009714739909917867,77.44345703125,1162.2076
113.875,31.125,0.007771791927934293,74.15920188210227,1139.3207
113.875,31.375,0.006888633754305396,74.7294921875,1113.6222
113.875,31.625,0.007860107745297183,82.66078717521067,1010.07733
113.875,31.875,0.006447054667490948,71.96493070419521,1121.7964
113.875,32.125,0.005917159763313609,72.69089610541045,1084.2289
113.875,32.375,0.004062527598692926,66.37717603600544,1019.1843
113.875,32.625,0.004857369954958933,63.554723011363635,958.0386
113.875,32.875,0.00565221231122494,68.25250244140625,922.5121
113.875,33.125,0.006447054667490948,71.55808540239725,873.6137
113.875,33.375,0.004415790868144484,71.425400390625,833.1966
113.875,33.625,0.004504106685507375,69.6099973192402,784.4714
113.875,33.875,0.004592422502870264,71.50269493689903,737.35474
113.875,34.125,0.004327475050781595,68.28326291454081,701.1782
113.875,34.375,0.0030910536077011393,65.75771484375,674.86115
113.875,34.625,0.002207895434072242,68.4172021484375,628.953
113.875,34.875,0.0016780005298949042,71.73052014802632,601.4285
113.875,35.125,0.0026494745208866907,73.318994140625,575.7894
113.875,35.375,0.00291442197297536,84.43848396070075,581.10913
113.875,35.625,0.004062527598692926,78.1582668138587,741.50653
113.875,35.875,0.002031263799346463,77.64173955502717,648.3195
113.875,36.125,0.00282610615561247,71.45187377929688,630.02167
113.875,36.375,0.0015013688951691247,77.01647231158088,587.29553
113.875,36.625,0.001413053077806235,78.43687438964844,583.7436
113.875,36.875,0.002031263799346463,72.66391389266305,631.0082
113.875,37.125,0.0019429479819835732,71.67500443892045,601.5514
113.875,37.375,0.002207895434072242,74.4883984375,658.97595
113.875,37.625,0.001148105625717566,73.51231032151442,543.9098
113.875,37.875,0.0015013688951691247,79.33352481617646,579.03784
113.875,38.125,0.0015896847125320146,73.34722222222223,556.4598
113.875,38.375,0.0013247372604433454,68.59866536458334,528.9233
113.875,38.625,0.002296211251435132,67.89115084134616,646.9852
113.875,38.875,0.001413053077806235,66.5250015258789,616.0233
113.875,39.125,0.0002649474520886691,57.15999857584635,481.70032
113.875,39.375,0.00035326326945155876,54.95750045776367,505.87585
113.875,39.625,0.00017663163472577938,55.165000915527344,496.88943
113.875,39.875,8.831581736288969e-05,54.97999954223633,462.9152
113.875,40.125,8.831581736288969e-05,51.4900016784668,403.21936
113.875,40.375,0.0002649474520886691,61.486663818359375,392.95874
113.875,40.625,8.831581736288969e-05,59.130001068115234,412.2926
113.875,40.875,0.0005298949041773382,54.688334147135414,382.84387
113.875,41.125,0.0004415790868144485,60.70400390625,414.8707
113.875,41.375,0.0,,356.37036
113.875,41.625,0.0,,341.9587
113.875,41.875,0.00017663163472577938,64.36000061035156,327.80356
113.875,42.125,8.831581736288969e-05,53.599998474121094,284.68808
113.875,42.375,0.00017663163472577938,54.709999084472656,271.9774
113.875,42.625,0.0,,246.32578
113.875,42.875,0.0,,236.08319
113.875,43.125,0.0,,234.80191
113.875,43.375,0.0,,222.48967
113.875,43.625,0.00017663163472577938,63.64500045776367,206.3216
113.875,43.875,0.00017663163472577938,67.02999877929688,186.95709
113.875,44.125,8.831581736288969e-05,57.27000045776367,198.90836
113.875,44.375,0.0,,208.58194
113.875,44.625,0.0002649474520886691,57.84000142415365,215.13483
113.875,44.875,0.0002649474520886691,56.193328857421875,218.10257
113.875,45.125,8.831581736288969e-05,51.36000061035156,212.70193
113.875,45.375,0.0,,-36489.316
113.875,45.625,0.0,,-36489.316
113.875,45.875,0.0,,-36489.316
113.875,46.125,0.0,,-36489.316
113.875,46.375,0.0,,-36489.316
113.875,46.625,0.0,,-36489.316
113.875,46.875,0.0,,-36489.316
113.875,47.125,0.0,,-36489.316
113.875,47.375,0.0,,-36489.316
113.875,47.625,0.0,,-36489.316
113.875,47.875,0.0,,-36489.316
113.875,48.125,0.0,,-36489.316
113.875,48.375,0.0,,-36489.316
113.875,48.625,0.0,,-36489.316
113.875,48.875,0.0,,-36489.316
113.875,49.125,0.0,,-36489.316
113.875,49.375,0.0,,-36489.316
113.875,49.625,0.0,,-36489.316
113.875,49.875,0.0,,-36489.316
113.875,50.125,0.0,,-36489.316
113.875,50.375,0.0,,-36489.316
113.875,50.625,0.0,,-36489.316
113.875,50.875,0.0,,-36489.316
113.875,51.125,0.0,,-36489.316
113.875,51.375,0.0,,-36489.316
113.875,51.625,0.0,,-36489.316
113.875,51.875,0.0,,-36489.316
113.875,52.125,0.0,,-36489.316
113.875,52.375,0.0,,-36489.316
113.875,52.625,0.0,,-36489.316
113.875,52.875,0.0,,-36489.316
113.875,53.125,0.0,,-36489.316
113.875,53.375,0.0,,-36489.316
113.875,53.625,0.0,,-36489.316
113.875,53.875,0.0,,-36489.316
114.125,18.125,0.0,,-36489.316
114.125,18.375,0.0,,-36489.316
114.125,18.625,0.0,,-36489.316
114.125,18.875,0.0,,-36489.316
114.125,19.125,0.0,,-36489.316
114.125,19.375,0.0,,-36489.316
114.125,19.625,0.0,,-36489.316
114.125,19.875,0.0,,-36489.316
114.125,20.125,0.0,,-36489.316
114.125,20.375,0.0,,-36489.316
114.125,20.625,0.0,,-36489.316
114.125,20.875,0.0,,-36489.316
114.125,21.125,0.0,,-36489.316
114.125,21.375,0.0,,-36489.316
114.125,21.625,0.0,,-36489.316
114.125,21.875,0.0,,-36489.316
114.125,22.125,8.831581736288969e-05,57.779998779296875,300.71
114.125,22.375,0.02578821866996379,83.21688382919521,2265.499
114.125,22.625,0.02331537578380288,80.56261837121212,2118.868
114.125,22.875,0.01748653183785216,74.97247869318181,2074.7493
114.125,23.125,0.016250110394771703,74.57624617866848,1929.6898
114.125,23.375,0.014130530778062351,71.68981323242187,1997.1572
114.125,23.625,0.019871058906650182,72.63409288194444,2176.039
114.125,23.875,0.019076216550384172,70.89050745081019,2184.249
114.125,24.125,0.021814006888633754,73.10679719129554,2275.6108
114.125,24.375,0.015455268038505696,75.15457589285714,1750.2192
114.125,24.625,0.009273160823103418,65.74857235863095,1843.7008
114.125,24.875,0.009449792457829197,69.45439361857477,1590.6989
114.125,25.125,0.011834319526627219,67.34036847014926,1833.1401
114.125,25.375,0.006005475580676499,66.76588350183823,1650.4756
114.125,25.625,0.008125055197385852,67.23282523777173,1814.0009
114.125,25.875,0.007153581206394065,64.29172694830247,1814.0876
114.125,26.125,0.004327475050781595,66.25245137117346,1679.6593
114.125,26.375,0.006093791398039389,64.58449388586956,1774.1775
114.125,26.625,0.013688951691247902,71.71309223790323,2115.341
114.125,26.875,0.005122317407047603,65.6591375942888,1562.8364
114.125,27.125,0.005917159763313609,68.49835296175372,1664.5963
114.125,27.375,0.006800317936942506,65.56688184862013,1780.3345
114.125,27.625,0.0085666342842003,67.69298687177834,1791.1417
114.125,27.875,0.007065265389031176,66.3186279296875,1735.2126
114.125,28.125,0.007506844475845624,64.87882582720589,1796.706
114.125,28.375,0.015543583855868586,68.06755482066761,2168.2026
114.125,28.625,0.013865583325973681,67.1203224522293,2055.155
114.125,28.875,0.012894109334981895,65.50616705907534,2024.343
114.125,29.125,0.013953899143336572,68.66303649129746,2012.932
114.125,29.375,0.013159056787070564,71.3628880033557,1810.7017
114.125,29.625,0.013070740969707674,75.56899282094595,1712.9484
114.125,29.875,0.010509582266183874,68.69168116465336,1536.6461
114.125,30.125,0.00874326591892608,66.12100990372475,1431.5985
114.125,30.375,0.00900821337101475,72.9219611672794,1346.829
114.125,30.625,0.010774529718272542,80.64819736168033,1299.2992
114.125,30.875,0.009449792457829197,71.4274742625584,1223.347
114.125,31.125,0.006800317936942506,74.08272879464286,1186.6493
114.125,31.375,0.007506844475845624,72.47952665441177,1150.2499
114.125,31.625,0.009361476640466307,82.5626381928066,1103.5864
114.125,31.875,0.009538108275192086,76.64351851851852,1230.7927
114.125,32.125,0.008125055197385852,80.43674104110055,1081.117
114.125,32.375,0.004504106685507375,66.85097847732843,1009.34436
114.125,32.625,0.0052989490417733815,64.80183512369791,945.0689
114.125,32.875,0.006447054667490948,69.30055383133562,922.4462
114.125,33.125,0.005563896493862051,67.9180927579365,882.31274
114.125,33.375,0.004945685772321823,73.89178466796875,823.9395
114.125,33.625,0.005210633224410492,74.30254402807203,785.4091
114.125,33.875,0.004327475050781595,64.16020607461735,745.39984
114.125,34.125,0.006888633754305396,75.80423051883012,730.3024
114.125,34.375,0.0038858959639671464,68.23681640625,675.3494
114.125,34.625,0.0025611587035238013,65.13516971982759,639.17755
114.125,34.875,0.00282610615561247,66.1918716430664,623.86554
114.125,35.125,0.0036209485118784772,74.52609327362805,595.89465
114.125,35.375,0.003797580146604257,78.22534747456395,572.7253
114.125,35.625,0.0033560010597898085,81.57315866570724,601.0572
114.125,35.875,0.0023845270687980215,80.52592411747685,632.7872
114.125,36.125,0.0015896847125320146,80.92666286892361,577.50525
114.125,36.375,0.002207895434072242,82.97720703125,543.4843
